"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"3041215","","見借分道","","33.442","129.958635","","","1","","",""
"3041216","","長松校前","","33.44405","129.96045","","","1","","",""
"3041217","","熊の原","","33.44586","129.9622","","","1","","",""
"3041218","","坊主町","","33.449595","129.964705","","","1","","",""
"3047233","","ネッツトヨタ前","","33.43004","129.987785","","","1","","",""
"3047234","","西山","","33.42892","129.98394","","","1","","",""
"3004035","","丸宗","","33.431855","129.981095","","","1","","",""
"3007049","","本村","","33.43516","129.98076","","","1","","",""
"3007048","","用尺南","","33.43722","129.98153","","","1","","",""
"3007047","","五中前","","33.440045","129.98262","","","1","","",""
"3084482","","駄市川原","","33.309245","130.277045","","","1","","",""
"3084481","","大和中学校前","","33.309125","130.26892","","","1","","",""
"3084480","","立石","","33.308395","130.26465","","","1","","",""
"3084479","","大橋（大和町）","","33.3076","130.25954","","","1","","",""
"3084478","","中極","","33.306795","130.25475","","","1","","",""
"3084477","","大久保（大和町）","","33.305005","130.249535","","","1","","",""
"3084476","","江熊野","","33.304","130.24614","","","1","","",""
"3084475","","大和特別支援学校前","","33.30347","130.24301","","","1","","",""
"3084474","","今古賀（大和町）","","33.30307","130.24059","","","1","","",""
"3084473","","山王","","33.302455","130.236465","","","1","","",""
"3084472","","今市","","33.30167","130.23168","","","1","","",""
"3084471","","大地町","","33.300685","130.22544","","","1","","",""
"3084470","","御門前","","33.29962","130.21547","","","1","","",""
"3084469","","高原","","33.29973","130.207495","","","1","","",""
"3084468","","上町（小城）","","33.30013","130.20394","","","1","","",""
"3084467","","ひらまつ病院","","33.29765","130.20076","","","1","","",""
"3084466","","下町（小城）","","33.295465","130.2011","","","1","","",""
"3080413","","小城","","33.29356","130.19905","","","1","","",""
"3084495","","商業校門前","","33.27012","130.295635","","","1","","",""
"3084496","","三溝東","","33.268135","130.29661","","","1","","",""
"3084498","","愛敬町","","33.2622","130.299935","","","1","","",""
"3070346","","イオン前","","33.43647","130.01234","","","1","","",""
"3004042","","工業高校前","","33.39433","129.97163","","","1","","",""
"3019104","","石志","","33.3928","129.96512","","","1","","",""
"3606194","","姪浜駅南口","","33.583485","130.324926","","","1","","",""
"3606018","","姪の浜","","33.587398","130.324233","","","1","","",""
"3606019","","小戸","","33.586937","130.31716","","","1","","",""
"3606121","","小戸中央","","33.588606","130.315257","","","1","","",""
"3606120","","小戸公園","","33.590683","130.315083","","","1","","",""
"3606119","","マリノアシティ福岡","","33.596005","130.321134","","","1","","",""
"3004040","","鬼塚中学校前","","33.401725","129.97417","","","1","","",""
"3004041","","唐津自動車学校前","","33.397845","129.97773","","","1","","",""
"3066323","","山本","","33.39247","129.980895","","","1","","",""
"3066322","","心月寺前","","33.386205","129.983125","","","1","","",""
"3080460","","鹿の口","","33.383905","129.98511","","","1","","",""
"3080459","","三段間","","33.37257","129.99646","","","1","","",""
"3080458","","牟田部","","33.367295","130.001365","","","1","","",""
"3080457","","久保","","33.358155","130.00468","","","1","","",""
"3080456","","相知山崎","","33.35314","130.005995","","","1","","",""
"3080455","","末広町","","33.352215","130.008505","","","1","","",""
"3080454","","相知市民センター前","","33.350985","130.01123","","","1","","",""
"3080453","","相知郵便局前","","33.34948","130.01355","","","1","","",""
"3080452","","相知駅前","","33.347235","130.019735","","","1","","",""
"3080451","","鷹取","","33.34488","130.02537","","","1","","",""
"3080450","","長部田","","33.342215","130.029205","","","1","","",""
"3080449","","相知警察署前","","33.339865","130.03248","","","1","","",""
"3080448","","田頭橋","","33.334485","130.03853","","","1","","",""
"3080447","","岩屋駅前","","33.33134","130.03823","","","1","","",""
"3080446","","岩屋（厳木）","","33.32925","130.038165","","","1","","",""
"3080445","","町切","","33.32627","130.040345","","","1","","",""
"3080444","","箞木小学校前","","33.323835","130.04644","","","1","","",""
"3080443","","大橋（厳木）","","33.323605","130.05362","","","1","","",""
"3080442","","厳木駅前","","33.32313","130.060845","","","1","","",""
"3080441","","厳木市民センター前","","33.32141","130.065285","","","1","","",""
"3080440","","厳木中学校前","","33.317615","130.06588","","","1","","",""
"3080461","","きゅうらぎ温泉","","33.31422","130.06844","","","1","","",""
"3080439","","牧瀬","","33.3140395","130.069641","","","1","","",""
"3080438","","コミニティーセンタ前","","33.312655","130.0728","","","1","","",""
"3080437","","笹原峠","","33.307535","130.07571","","","1","","",""
"3080436","","番所","","33.299085","130.084565","","","1","","",""
"3080435","","莇原北町","","33.29445","130.08857","","","1","","",""
"3080434","","莇原中町","","33.291235","130.091705","","","1","","",""
"3080433","","多久駅北口","","33.28842","130.09575","","","1","","",""
"3080432","","砂原","","33.28818","130.09882","","","1","","",""
"3080431","","公園入口","","33.28761","130.101685","","","1","","",""
"3080430","","多久市児童センター前","","33.28627","130.1083","","","1","","",""
"3080429","","多久市役所","","33.288595","130.110495","","","1","","",""
"3080428","","多久原","","33.290755","130.114625","","","1","","",""
"3080427","","両の原","","33.28806","130.12397","","","1","","",""
"3080426","","大工田西","","33.28732","130.126755","","","1","","",""
"3080425","","大工田","","33.28634","130.130405","","","1","","",""
"3080424","","別府","","33.283855","130.13956","","","1","","",""
"3080423","","東多久","","33.283295","130.14349","","","1","","",""
"3080422","","赤坂橋","","33.283215","130.148385","","","1","","",""
"3080421","","東原庠舎東部校前","","33.282535","130.15277","","","1","","",""
"3080420","","古賀山","","33.28262","130.15741","","","1","","",""
"3080419","","渋木","","33.28419","130.16159","","","1","","",""
"3080418","","旭ヶ丘","","33.289065","130.16728","","","1","","",""
"3080417","","一本松","","33.290625","130.169735","","","1","","",""
"3080416","","天山宮前","","33.291475","130.178205","","","1","","",""
"3080415","","果樹試験場前","","33.292435","130.18598","","","1","","",""
"3080414","","西小路","","33.29322","130.19226","","","1","","",""
"3080412","","蛭子町","","33.292785","130.202615","","","1","","",""
"3080411","","平井","","33.288015","130.206405","","","1","","",""
"3080410","","三津","","33.279985","130.21292","","","1","","",""
"3080409","","大寺","","33.27446","130.21736","","","1","","",""
"3080408","","五条","","33.26662","130.22372","","","1","","",""
"3080407","","山領","","33.25895","130.22988","","","1","","",""
"3080406","","久保田","","33.253545","130.234225","","","1","","",""
"3080405","","徳万","","33.25077","130.23646","","","1","","",""
"3004033","","唐津南高下","","33.44565","129.9576","","","1","","",""
"3004034","","まいづる９９９前","","33.438935","129.96738","","","1","","",""
"3607021","","加布里","","33.546221","130.160907","","","1","","",""
"3607038","","加布里東口","","33.546647","130.164252","","","1","","",""
"3607003","","筒井町","","33.557448","130.19326","","","1","","",""
"3607133","","上町（前原）","","33.558281","130.204557","","","1","","",""
"3607238","","篠原公園","","33.553985","130.204798","","","1","","",""
"3607226","","南風台東","","33.550353","130.199826","","","1","","",""
"3607232","","南風台中央","","33.548857","130.196004","","","1","","",""
"3607243","","前原インター口","","33.544378","130.196721","","","1","","",""
"3607272","","産業団地前","","33.542217","130.198632","","","1","","",""
"3606007","","天神四丁目","","33.593222","130.401176","","","1","","",""
"3606006","","中洲","","33.594224","130.403082","","","1","","",""
"3606005","","博多五町","","33.596938","130.40572","","","1","","",""
"3606004","","呉服町","","33.597547","130.409965","","","1","","",""
"3606003","","祗園町","","33.594772","130.413547","","","1","","",""
"3606002","","博多バスターミナル","","33.591486","130.419726","","","1","","",""
"3606008","","天神三丁目","","33.591423","130.396297","","","1","","",""
"3063293","","広田","","33.3979","130.0369","","","1","","",""
"3063294","","山の下","","33.40185","130.03447","","","1","","",""
"3063295","","河内","","33.40538","130.03331","","","1","","",""
"3063296","","高良","","33.40784","130.03149","","","1","","",""
"3063297","","半田","","33.41191","130.03012","","","1","","",""
"3063298","","半田神社前","","33.413333","130.02887","","","1","","",""
"3063299","","共撰場前","","33.415","130.02594","","","1","","",""
"3063300","","矢作","","33.41693","130.02089","","","1","","",""
"3063301","","東宇木","","33.40791","130.02014","","","1","","",""
"3063302","","宝満神社前","","33.40026","130.01555","","","1","","",""
"3063303","","宇木中","","33.39687","130.01675","","","1","","",""
"3063304","","宇木","","33.39059","130.01843","","","1","","",""
"3063305","","柏崎","","33.41174","130.01083","","","1","","",""
"3063306","","宇木入口","","33.41916","130.01294","","","1","","",""
"3063307","","梶原","","33.42103","130.01175","","","1","","",""
"3063308","","梶原入口","","33.42318","130.01042","","","1","","",""
"3063309","","鏡山小学校前","","33.425425","130.008595","","","1","","",""
"3119776","","子安様前","","33.34643","129.91701","","","1","","",""
"3119775","","真手野下","","33.34388","129.91158","","","1","","",""
"3119774","","真手野（黒川町）","","33.34325","129.90961","","","1","","",""
"3119773","","長尾","","33.34178","129.90683","","","1","","",""
"3119772","","長尾上","","33.3404","129.90488","","","1","","",""
"3119771","","畑川内","","33.33829","129.8996","","","1","","",""
"3119770","","八坂神社","","33.33683","129.89716","","","1","","",""
"3119769","","片田原","","33.33565","129.8933","","","1","","",""
"3119768","","楠立","","33.33222","129.88782","","","1","","",""
"3119767","","奥野","","33.33476","129.87395","","","1","","",""
"3119766","","土井頭","","33.33107","129.868035","","","1","","",""
"3119765","","黒川小学校前","","33.33197","129.86307","","","1","","",""
"3119764","","灰崎","","33.33079","129.85579","","","1","","",""
"3119763","","黒川","","33.33149","129.85204","","","1","","",""
"3009062","","殿の浦","","33.53656","129.89139","","","1","","",""
"3009061","","殿の浦南","","33.53172","129.89149","","","1","","",""
"3009060","","ひばりヶ丘","","33.5299467","129.8892533","","","1","","",""
"3010077","","伊達政宗陣跡（海青中学校前）","","33.52963","129.88624","","","1","","",""
"3010076","","名護屋大橋","","33.529145","129.88404","","","1","","",""
"3010075","","名護屋浜","","33.53313","129.87807","","","1","","",""
"3010074","","名護屋港入口","","33.5285","129.878925","","","1","","",""
"3010073","","鎮西市民センター前","","33.528804","129.8757005","","","1","","",""
"3010072","","名護屋城博物館入口","","33.52899","129.873385","","","1","","",""
"3010071","","名護屋城址","","33.531835","129.869515","","","1","","",""
"3023129","","串","","33.5188345","129.8527835","","","1","","",""
"3023128","","外津橋","","33.51448","129.84686","","","1","","",""
"3078373","","アルピノ前","","33.446205","129.97023","","","1","","",""
"3050270","","鏡山下","","33.4359","130.01256","","","1","","",""
"3602371","","天神日銀前","","33.592834","130.399857","","","1","","",""
"3602370","","西鉄天神高速バスターミナル","","33.588262","130.40045","","","1","","",""
"3607057","","夫婦橋","","33.577663","130.187016","","","1","","",""
"3607056","","作出入口","","33.573713","130.187922","","","1","","",""
"3607055","","大浦台団地入口","","33.569709","130.188088","","","1","","",""
"3008053","","持山上","","33.53779","129.89865","","","1","","",""
"3008052","","長沙子","","33.54394","129.8994","","","1","","",""
"3401863","","小友","","33.545704","129.906405","","","1","","",""
"3008051","","尾の上","","33.54787","129.89685","","","1","","",""
"3008050","","呼子台場みなとプラザ","","33.54678","129.89191","","","1","","",""
"3401864","","呼子市民センター前","","33.543166","129.89256","","","1","","",""
"3401882","","加唐島・馬渡島・航路乗り場","","33.541567","129.893919","","","1","","",""
"3401865","","小川島航路乗り場","","33.538953","129.894814","","","1","","",""
"3009059","","呼子公民館","","33.5325234","129.8871195","","","1","","",""
"3401866","","桟橋前","","33.535063","129.878357","","","1","","",""
"3401867","","駐在所前","","33.532724","129.87243","","","1","","",""
"3401861","","徳川家康別陣下","","33.533572","129.882643","","","1","","",""
"3009058","","呼子大橋","","33.53942","129.88432","","","1","","",""
"3009057","","片島","","33.54728","129.88118","","","1","","",""
"3009056","","田島神社","","33.55482","129.8905","","","1","","",""
"3009055","","加部島中部","","33.55555","129.88817","","","1","","",""
"3009054","","加部島杉村","","33.55823","129.88803","","","1","","",""
"3401862","","風の見える丘公園","","33.549536","129.881318","","","1","","",""
"3010070","","大久保（鎮西町）","","33.53296","129.86603","","","1","","",""
"3010069","","先部","","33.53521","129.86113","","","1","","",""
"3010068","","波戸岬少年自然の家","","33.53985","129.85764","","","1","","",""
"3010067","","鳥の巣","","33.54318","129.85715","","","1","","",""
"3010066","","波戸港入口","","33.54509","129.85516","","","1","","",""
"3010065","","波戸","","33.54781","129.85445","","","1","","",""
"3010064","","波戸岬","","33.55202","129.8535","","","1","","",""
"3010063","","波戸岬国民宿舎","","33.55109","129.85172","","","1","","",""
"3607005","","伊都文化会館前","","33.560146","130.203696","","","1","","",""
"3607006","","糸島農協前","","33.560813","130.207796","","","1","","",""
"3607007","","浦志","","33.562154","130.212501","","","1","","",""
"3607008","","潤","","33.563561","130.218278","","","1","","",""
"3607009","","産の宮","","33.564589","130.223568","","","1","","",""
"3609001","","産の宮北","","33.565701","130.22433","","","1","","",""
"3607293","","東風小学校東","","33.567271","130.220175","","","1","","",""
"3607294","","東風コミュニティセンター前","","33.568328","130.215158","","","1","","",""
"3607296","","泊三区","","33.571638","130.213632","","","1","","",""
"3609004","","泊東口","","33.574698","130.213499","","","1","","",""
"3607101","","大塚","","33.578727","130.215365","","","1","","",""
"3609005","","泊北口","","33.584835","130.215161","","","1","","",""
"3607288","","九大農学部","","33.594555","130.213436","","","1","","",""
"3607252","","九大工学部","","33.596766","130.216721","","","1","","",""
"3607253","","九大ビッグオレンジ前","","33.597881","130.222382","","","1","","",""
"3607291","","九大中央図書館","","33.597962","130.22613","","","1","","",""
"3607290","","九大イーストゾーン","","33.599321","130.22852","","","1","","",""
"3607289","","九大東ゲート","","33.601288","130.229391","","","1","","",""
"3607281","","九大理学部","","33.597473","130.219893","","","1","","",""
"3607012","","周船寺小学校前","","33.57182","130.240507","","","1","","",""
"3607011","","高田（前原）","","33.570693","130.23673","","","1","","",""
"3607010","","波多江小学校前","","33.566936","130.230353","","","1","","",""
"3609002","","東風小学校入口","","33.568047","130.220664","","","1","","",""
"3609003","","志登","","33.572184","130.218861","","","1","","",""
"3607100","","桂木（前原）","","33.584236","130.210665","","","1","","",""
"3607099","","馬場","","33.58731","130.203667","","","1","","",""
"3607098","","松隈","","33.586643","130.199777","","","1","","",""
"3607217","","町頭","","33.581254","130.201504","","","1","","",""
"3607218","","油比","","33.579167","130.200266","","","1","","",""
"3607094","","新田（前原市）","","33.572357","130.200141","","","1","","",""
"3607213","","医師会病院前","","33.567481","130.202213","","","1","","",""
"3607093","","吉原橋","","33.565285","130.202224","","","1","","",""
"3609054","","前原コミュニティセンター前","","33.561315","130.20239","","","1","","",""
"3607095","","泊二区","","33.575694","130.204215","","","1","","",""
"3607096","","泊一区","","33.577098","130.209324","","","1","","",""
"3401868","","波止内広場","","33.476219","129.825407","","","1","","",""
"3401869","","京泊活性化センター前","","33.474823","129.823392","","","1","","",""
"3401870","","納所農漁民センター前","","33.468438","129.817382","","","1","","",""
"3401871","","黒崎","","33.409748","129.840728","","","1","","",""
"3401872","","農業倉庫前","","33.410894","129.84278","","","1","","",""
"3401873","","瓜ヶ坂公民館","","33.414111","129.842349","","","1","","",""
"3401874","","ヌゲン谷","","33.415652","129.839203","","","1","","",""
"3401881","","上ヶ倉公民館","","33.417945","129.838706","","","1","","",""
"3401875","","上ヶ倉","","33.417391","129.837865","","","1","","",""
"3401876","","小崎","","33.421459","129.834167","","","1","","",""
"3401880","","草場医院","","33.423561","129.831662","","","1","","",""
"3401877","","駄竹高齢者センター前","","33.462114","129.80615","","","1","","",""
"3401879","","後山","","33.450069","129.795632","","","1","","",""
"3036169","","里","","33.45088","129.7916","","","1","","",""
"3036168","","星賀","","33.45085","129.78983","","","1","","",""
"3036170","","伊仲","","33.44949","129.79424","","","1","","",""
"3036171","","松山","","33.44653","129.79678","","","1","","",""
"3036172","","宇の山","","33.44366","129.80923","","","1","","",""
"3606199","","福岡空港国内線","","33.59931","130.447401","","","1","","",""
"3606045","","西の浦","","33.650331","130.211595","","","1","","",""
"3606044","","梢","","33.647526","130.214","","","1","","",""
"3606043","","畑中","","33.642467","130.224318","","","1","","",""
"3606042","","宮の浦（福岡市西区）","","33.641504","130.226812","","","1","","",""
"3606041","","小浜","","33.637159","130.225234","","","1","","",""
"3606040","","小田","","33.633364","130.223903","","","1","","",""
"3606039","","中間","","33.63159","130.224412","","","1","","",""
"3606217","","ざうお本店前","","33.628644","130.227046","","","1","","",""
"3606122","","海釣公園前","","33.626554","130.228644","","","1","","",""
"3606130","","大原西","","33.617033","130.231351","","","1","","",""
"3606038","","大原橋","","33.614394","130.234235","","","1","","",""
"3606037","","大原","","33.612719","130.237605","","","1","","",""
"3606131","","大原海水浴場前","","33.611079","130.239977","","","1","","",""
"3606036","","長浜","","33.609513","130.243393","","","1","","",""
"3606170","","今津運動公園前","","33.607886","130.249937","","","1","","",""
"3606035","","緑町（福岡市西区）","","33.607404","130.251649","","","1","","",""
"3606034","","福祉村施設前","","33.605993","130.25563","","","1","","",""
"3606033","","今津","","33.603328","130.259779","","","1","","",""
"3606032","","日赤入口","","33.598199","130.265477","","","1","","",""
"3606031","","今津橋","","33.59384","130.264927","","","1","","",""
"3606030","","美浜","","33.591617","130.264701","","","1","","",""
"3607266","","横浜二丁目","","33.587409","130.264147","","","1","","",""
"3607079","","玄洋中学校前","","33.587012","130.261381","","","1","","",""
"3607256","","横浜西","","33.585179","130.258593","","","1","","",""
"3607255","","舞鶴高校入口","","33.583412","130.259244","","","1","","",""
"3607254","","九大学研都市駅","","33.578347","130.259038","","","1","","",""
"3607201","","交流プラザ志摩館北口","","33.583851","130.183731","","","1","","",""
"3607059","","井田原","","33.588118","130.184144","","","1","","",""
"3007297","","井田原北","","33.591742","130.18336","","","1","","",""
"3607060","","吉田","","33.601879","130.183439","","","1","","",""
"3607061","","久米","","33.609159","130.17121","","","1","","",""
"3607062","","野北","","33.614308","130.165947","","","1","","",""
"3607063","","間少路","","33.616632","130.172546","","","1","","",""
"3607064","","桜野小学校","","33.618407","130.177979","","","1","","",""
"3607065","","赤隈","","33.62054","130.181149","","","1","","",""
"3607066","","伊牟田","","33.621955","130.187079","","","1","","",""
"3607067","","桜井","","33.620198","130.192915","","","1","","",""
"3607068","","谷","","33.614024","130.198378","","","1","","",""
"3607295","","扇原","","33.611178","130.201507","","","1","","",""
"3607292","","伊都営業所","","33.602882","130.210134","","","1","","",""
"3401792","","伊万里営業所","","33.27393","129.871069","","","1","","",""
"3066331","","唐津インター口（原中原）","","33.41492","129.994645","","","1","","",""
"3050261","","浜玉中学校前","","33.44879","130.04572","","","1","","",""
"3042220","","湯野尾","","33.43636","129.87459","","","1","","",""
"3042219","","座川内入口","","33.44434","129.86702","","","1","","",""
"3050240","","細川","","33.4497","130.15767","","","1","","",""
"3050241","","荒川","","33.45192","130.15387","","","1","","",""
"3050242","","平野","","33.45031","130.15417","","","1","","",""
"3050243","","馬の川","","33.4437","130.147295","","","1","","",""
"3050244","","下の門","","33.44445","130.14471","","","1","","",""
"3050245","","林の上","","33.44587","130.14067","","","1","","",""
"3050246","","野井原","","33.44434","130.12198","","","1","","",""
"3050247","","滝川","","33.4431847","130.116424","","","1","","",""
"3050248","","七山","","33.44368","130.11552","","","1","","",""
"3050249","","藤川","","33.44422","130.11223","","","1","","",""
"3050250","","樽門","","33.44498","130.10744","","","1","","",""
"3050251","","鮎返","","33.44447","130.10206","","","1","","",""
"3050252","","上柳瀬","","33.439085","130.090525","","","1","","",""
"3050253","","下柳瀬","","33.44","130.08466","","","1","","",""
"3050254","","簗場","","33.44171","130.07129","","","1","","",""
"3050255","","五反田","","33.44117","130.06662","","","1","","",""
"3050256","","玉島神社前（バス）","","33.44174","130.06396","","","1","","",""
"3050257","","土井","","33.4439","130.05939","","","1","","",""
"3050258","","新岡口橋","","33.444815","130.057055","","","1","","",""
"3050259","","大江上","","33.44785","130.05178","","","1","","",""
"3050260","","大江","","33.44787","130.04842","","","1","","",""
"3050262","","浜崎四ッ角","","33.44936","130.04144","","","1","","",""
"3050263","","浜崎駅前","","33.44752","130.03665","","","1","","",""
"3050264","","浜崎西","","33.446655","130.0309","","","1","","",""
"3050265","","虹の松原学園前","","33.44473","130.024025","","","1","","",""
"3050266","","新茶屋","","33.444305","130.020595","","","1","","",""
"3050267","","鏡山入口","","33.4437555","130.0160645","","","1","","",""
"3050268","","虹の松原駅前","","33.44136","130.01611","","","1","","",""
"3050269","","赤水口","","33.4373","130.01508","","","1","","",""
"3005046","","唐津東中高前","","33.435135","130.00037","","","1","","",""
"3005045","","東唐津駅","","33.439535","129.996685","","","1","","",""
"3005044","","シーサイド前","","33.447505","129.98887","","","1","","",""
"3005043","","東唐津","","33.448225","129.9873","","","1","","",""
"3051271","","ななのゆ","","33.44199","130.12012","","","1","","",""
"3064310","","鏡山小学校入口","","33.42649","130.00429","","","1","","",""
"3064311","","辻","","33.42859","130.00674","","","1","","",""
"3064312","","鏡","","33.430945","130.00898","","","1","","",""
"3064313","","鏡神社前","","33.432225","130.009855","","","1","","",""
"3064314","","鏡山登山口","","33.43542","130.01506","","","1","","",""
"3064315","","虹町","","33.43868","130.01585","","","1","","",""
"3044221","","大浦入口","","33.41339","129.87111","","","1","","",""
"3044222","","中浦","","33.40974","129.87782","","","1","","",""
"3044223","","杉野浦","","33.40071","129.87675","","","1","","",""
"3044224","","平畑","","33.39642","129.87816","","","1","","",""
"3044225","","上筒井","","33.3942","129.88292","","","1","","",""
"3044226","","木場","","33.40307","129.89441","","","1","","",""
"3044227","","清水入口","","33.40663","129.89833","","","1","","",""
"3044228","","萩の坂","","33.40765","129.90402","","","1","","",""
"3044229","","木場分道","","33.41286","129.90633","","","1","","",""
"3044230","","唐の川","","33.41623","129.91039","","","1","","",""
"3002024","","打上","","33.516035","129.904435","","","1","","",""
"3116698","","竹下町","","33.19187","130.0129865","","","1","","",""
"3116699","","温泉入口","","33.1934458","130.0163121","","","1","","",""
"4026300","","武雄中央公園前","","33.1931105","130.0181385","","","1","","",""
"4032365","","武雄高校前","","33.1894465","130.02084","","","1","","",""
"4026299","","ゆめタウン武雄（武雄市図書館）","","33.1891193","130.024183","","","1","","",""
"4032366","","マルキョウ前","","33.1929109","130.0231907","","","1","","",""
"4032367","","武雄市役所前","","33.1944145","130.021207","","","1","","",""
"3116700","","武雄温泉駅前","","33.19621","130.022189","","","1","","",""
"3116701","","武雄中学校前","","33.1996635","130.0278165","","","1","","",""
"3116702","","甘久西","","33.2019417","130.0313617","","","1","","",""
"3116703","","甘久","","33.2038135","130.03458","","","1","","",""
"3116704","","メリーランド前","","33.205838","130.037865","","","1","","",""
"3116705","","高橋駅前","","33.208031","130.0414795","","","1","","",""
"3117744","","鳴瀬分道","","33.2101693","130.0453257","","","1","","",""
"3117745","","武雄北方インター口","","33.2142425","130.04892","","","1","","",""
"3117746","","北方大崎","","33.220387","130.0555405","","","1","","",""
"3117747","","西杵","","33.22359","130.05633","","","1","","",""
"3117749","","馬神","","33.23182","130.06096","","","1","","",""
"3117750","","高野入口","","33.235885","130.064705","","","1","","",""
"3117751","","馬神峠","","33.24094","130.06514","","","1","","",""
"3117752","","桐岡","","33.252975","130.07516","","","1","","",""
"3117753","","西町","","33.2595","130.08318","","","1","","",""
"3117754","","本多久","","33.261995","130.09047","","","1","","",""
"3117755","","めぐみ町","","33.268985","130.090765","","","1","","",""
"3117756","","撰分","","33.27302","130.090745","","","1","","",""
"3117757","","宮の浦","","33.277965","130.0911","","","1","","",""
"3117758","","桜町","","33.28163","130.09171","","","1","","",""
"3117759","","産業技術学院前","","33.282895","130.09219","","","1","","",""
"3117760","","高木川内","","33.286305","130.093025","","","1","","",""
"3606029","","横浜一丁目","","33.587095","130.265648","","","1","","",""
"3606028","","今宿市営住宅前","","33.584649","130.267779","","","1","","",""
"3606124","","今宿駅前","","33.579508","130.273575","","","1","","",""
"3607018","","今宿横町","","33.581923","130.266927","","","1","","",""
"3607017","","北原東口","","33.581639","130.260724","","","1","","",""
"3076349","","唐津城入口","","33.452475","129.97708","","","1","","",""
"3607016","","北原","","33.580223","130.256194","","","1","","",""
"3607015","","山崎","","33.577021","130.252327","","","1","","",""
"3607014","","周船寺東口","","33.574456","130.24917","","","1","","",""
"3607013","","周船寺","","33.573213","130.245125","","","1","","",""
"3607257","","泉","","33.577754","130.241641","","","1","","",""
"3607258","","富士見","","33.580744","130.240315","","","1","","",""
"3607259","","たろう保育園前","","33.583584","130.238576","","","1","","",""
"3607260","","元岡農協前","","33.587571","130.236631","","","1","","",""
"3607270","","産学連携交流センター","","33.593792","130.229198","","","1","","",""
"3607275","","西消防署元岡出張所前","","33.595073","130.227267","","","1","","",""
"3607274","","九大船舶・航空実験棟","","33.597459","130.211679","","","1","","",""
"3607273","","九大総合グラウンド","","33.599423","130.210123","","","1","","",""
"3607276","","九大センターゾーン入口","","33.59782","130.224626","","","1","","",""
"3086506","","長瀬","","33.293935","130.284395","","","1","","",""
"3086505","","イオンモール佐賀大和","","33.30289","130.281685","","","1","","",""
"3086504","","佐賀営業所","","33.30999","130.2646","","","1","","",""
"3048236","","切木小学校前","","33.42136","129.87119","","","1","","",""
"3049239","","大浦岡","","33.4165","129.86354","","","1","","",""
"3049238","","大浦浜入口","","33.41351","129.85735","","","1","","",""
"3049237","","満越","","33.40778","129.85703","","","1","","",""
"3046231","","旭ヶ丘一区","","33.43924","129.96391","","","1","","",""
"3046232","","汐の先","","33.443865","129.96743","","","1","","",""
"3024130","","唐津駅","","33.44643","129.96823","","","1","","",""
"3037173","","菖津","","33.45555","129.83545","","","1","","",""
"3037174","","大鶴","","33.45192","129.83484","","","1","","",""
"3037175","","大鶴入口","","33.44291","129.83488","","","1","","",""
"3040181","","阿翁浦","","33.45588","129.75928","","","1","","",""
"3040182","","阿翁","","33.458","129.76245","","","1","","",""
"3040183","","阿翁入口","","33.45369","129.76215","","","1","","",""
"3040184","","日比入口","","33.44293","129.76366","","","1","","",""
"3040185","","神崎入口","","33.43812","129.75993","","","1","","",""
"3040186","","石川","","33.43752","129.75826","","","1","","",""
"3040187","","里入口","","33.43715","129.75636","","","1","","",""
"3040188","","鷹島支所","","33.43383","129.75616","","","1","","",""
"3040189","","病院前","","33.43583","129.76048","","","1","","",""
"3040190","","上神崎","","33.43456","129.76996","","","1","","",""
"3040191","","下神崎","","33.4312","129.77483","","","1","","",""
"3040192","","道の駅鷹ら島","","33.4334","129.78136","","","1","","",""
"3058292","","野中口","","33.44777","130.08966","","","1","","",""
"3058291","","狩川","","33.44881","130.08755","","","1","","",""
"3058290","","白木（七山）","","33.46051","130.07463","","","1","","",""
"3606193","","姪浜駅北口","","33.584038","130.324227","","","1","","",""
"3076347","","大名小路","","33.45041","129.97193","","","1","","",""
"3076348","","保健福祉事務所前","","33.451415","129.97252","","","1","","",""
"3076350","","東唐津一丁目","","33.45037","129.9823","","","1","","",""
"3076351","","東唐津二丁目","","33.449905","129.983095","","","1","","",""
"3076352","","東唐津三丁目","","33.44883","129.98515","","","1","","",""
"3076353","","城内二の門","","33.45227","129.97351","","","1","","",""
"3076354","","南城内","","33.452885","129.97097","","","1","","",""
"3076355","","曳山展示場","","33.45182","129.96915","","","1","","",""
"3076356","","大名小路児童公園","","33.4505","129.97043","","","1","","",""
"3077357","","旭ヶ丘入口","","33.440015","129.96446","","","1","","",""
"3077358","","長松大橋","","33.44162","129.96011","","","1","","",""
"3077359","","ハローワーク前","","33.44718","129.96248","","","1","","",""
"3077360","","末盧館前","","33.44857","129.9588","","","1","","",""
"3077361","","菜畑","","33.45251","129.95921","","","1","","",""
"3077362","","さんて前（健康サポートセンター）","","33.45665","129.95868","","","1","","",""
"3077363","","西唐津中学校","","33.4604","129.95609","","","1","","",""
"3077364","","大島通り","","33.46588","129.95525","","","1","","",""
"3077365","","海岸通り","","33.46723","129.95618","","","1","","",""
"3077366","","りふれ","","33.46335","129.95848","","","1","","",""
"3077367","","唐津警察署前","","33.45994","129.96095","","","1","","",""
"3077368","","江の尻川橋","","33.45782","129.96246","","","1","","",""
"3077369","","西浜町","","33.4574","129.96297","","","1","","",""
"3077370","","済生会病院前","","33.45496","129.96274","","","1","","",""
